code,1,code,2,code,3,code,5,code,6,code,11,code,12,code,16,code,17,code,19,code,27,code,66,code,101,code,151,code,175,code,267,code,288,code,286,code,288,code,669,code,688,code,700,code,762,code,823,code,857,code,883,code,939,code,941,code,1038,code,1044,code,1088,code,1093,code,1109,code,1113,code,1177,code,1299,code,1398,code,1928,code,1997,code,2007,code,2018,code,2313,code,2318,code,2319,code,2382,code,2388,code,2628,code,3328,code,3988,,
Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,,
23/05/18,88.3,23/05/18,81.65,23/05/18,15.42,23/05/18,77.5,23/05/18,54.7,23/05/18,196.8,23/05/18,46.32,23/05/18,125.4,23/05/18,11.92,23/05/18,78.8,23/05/18,68.45,23/05/18,43.85,23/05/18,18.06,23/05/18,7.1,23/05/18,22.75,23/05/18,11.56,23/05/18,8.69,23/05/18,0.78,23/05/18,8.69,23/05/18,48.95,23/05/18,26.65,23/05/18,407,23/05/18,10.94,23/05/18,69.35,23/05/18,6.15,23/05/18,13.64,23/05/18,8.05,23/05/18,73.15,23/05/18,59.25,23/05/18,70.6,23/05/18,19.76,23/05/18,23.3,23/05/18,29,23/05/18,67.05,23/05/18,12.32,23/05/18,70.35,23/05/18,6.63,23/05/18,47.05,23/05/18,58.7,23/05/18,15.8,23/05/18,114.8,23/05/18,88.85,23/05/18,77.8,23/05/18,26.8,23/05/18,151.4,23/05/18,39.95,23/05/18,22,23/05/18,6.28,23/05/18,4.14,,0
24/05/18,89.45,24/05/18,82.65,24/05/18,15.51,24/05/18,77.55,24/05/18,54.8,24/05/18,195.9,24/05/18,46.59,24/05/18,125.5,24/05/18,11.94,24/05/18,79.35,24/05/18,68.65,24/05/18,43.8,24/05/18,18.3,24/05/18,7.13,24/05/18,22.7,24/05/18,11.64,24/05/18,8.41,24/05/18,0.78,24/05/18,8.41,24/05/18,48.55,24/05/18,26.6,24/05/18,407,24/05/18,11.2,24/05/18,70.1,24/05/18,6.24,24/05/18,13.6,24/05/18,8.08,24/05/18,72.6,24/05/18,59.85,24/05/18,72.4,24/05/18,20.2,24/05/18,23.5,24/05/18,29.2,24/05/18,67.15,24/05/18,12.56,24/05/18,70.7,24/05/18,6.65,24/05/18,47.3,24/05/18,58.05,24/05/18,15.96,24/05/18,116.2,24/05/18,89.35,24/05/18,77.95,24/05/18,26.4,24/05/18,150.3,24/05/18,40.05,24/05/18,22.05,24/05/18,6.29,24/05/18,4.16,,0
25/05/18,89.5,25/05/18,83.1,25/05/18,15.53,25/05/18,77.05,25/05/18,54.9,25/05/18,195.5,25/05/18,47.18,25/05/18,125,25/05/18,11.94,25/05/18,79.15,25/05/18,68.4,25/05/18,44.3,25/05/18,18.32,25/05/18,7.16,25/05/18,22.2,25/05/18,11.6,25/05/18,8.57,25/05/18,0.78,25/05/18,8.57,25/05/18,49.1,25/05/18,26.45,25/05/18,404,25/05/18,11.12,25/05/18,69.75,25/05/18,6.05,25/05/18,13.12,25/05/18,8.08,25/05/18,72.05,25/05/18,59.75,25/05/18,72.7,25/05/18,19.86,25/05/18,25.1,25/05/18,29.1,25/05/18,66.9,25/05/18,12.97,25/05/18,70.5,25/05/18,6.62,25/05/18,47,25/05/18,58.25,25/05/18,15.9,25/05/18,113.1,25/05/18,89.45,25/05/18,77.75,25/05/18,26.25,25/05/18,152.8,25/05/18,40.15,25/05/18,22,25/05/18,6.3,25/05/18,4.14,,0
28/05/18,89.45,28/05/18,82.45,28/05/18,15.55,28/05/18,76.85,28/05/18,55,28/05/18,195.9,28/05/18,47.5,28/05/18,125.5,28/05/18,12.06,28/05/18,79.6,28/05/18,70.4,28/05/18,44.3,28/05/18,18.24,28/05/18,7.22,28/05/18,22.85,28/05/18,11.58,28/05/18,8.5,28/05/18,0.76,28/05/18,8.5,28/05/18,48.9,28/05/18,26.6,28/05/18,405.2,28/05/18,11.18,28/05/18,70,28/05/18,6.44,28/05/18,13,28/05/18,8.09,28/05/18,71.8,28/05/18,59.65,28/05/18,72.55,28/05/18,19.9,28/05/18,26.05,28/05/18,29.05,28/05/18,66.1,28/05/18,13.6,28/05/18,72.8,28/05/18,6.63,28/05/18,48.3,28/05/18,60.9,28/05/18,15.94,28/05/18,116.6,28/05/18,91.5,28/05/18,78.15,28/05/18,26.85,28/05/18,159.4,28/05/18,40.15,28/05/18,22.1,28/05/18,6.31,28/05/18,4.17,,0
29/05/18,88.4,29/05/18,81.8,29/05/18,15.49,29/05/18,75.9,29/05/18,54.6,29/05/18,194.9,29/05/18,47,29/05/18,125.8,29/05/18,11.98,29/05/18,79.85,29/05/18,69.7,29/05/18,44.1,29/05/18,17.96,29/05/18,7.56,29/05/18,22.75,29/05/18,11.5,29/05/18,8.36,29/05/18,0.75,29/05/18,8.36,29/05/18,48.75,29/05/18,26.2,29/05/18,402,29/05/18,10.88,29/05/18,69.5,29/05/18,6.39,29/05/18,12.78,29/05/18,7.98,29/05/18,70.9,29/05/18,59.6,29/05/18,73.35,29/05/18,20.15,29/05/18,24.75,29/05/18,28.65,29/05/18,65.75,29/05/18,12.8,29/05/18,71.25,29/05/18,6.54,29/05/18,47.95,29/05/18,62.6,29/05/18,15.5,29/05/18,119.7,29/05/18,90.8,29/05/18,77.4,29/05/18,26.95,29/05/18,159.8,29/05/18,39.75,29/05/18,22,29/05/18,6.23,29/05/18,4.13,,0
30/05/18,87.45,30/05/18,81.7,30/05/18,15.4,30/05/18,74.95,30/05/18,54.1,30/05/18,193.9,30/05/18,46.5,30/05/18,125.3,30/05/18,11.8,30/05/18,79.3,30/05/18,68.25,30/05/18,44.25,30/05/18,17.86,30/05/18,7.48,30/05/18,22.15,30/05/18,11.22,30/05/18,8.11,30/05/18,0.77,30/05/18,8.11,30/05/18,47.05,30/05/18,25.75,30/05/18,395,30/05/18,10.62,30/05/18,68.95,30/05/18,6.28,30/05/18,12.88,30/05/18,7.82,30/05/18,70.15,30/05/18,59.1,30/05/18,72.4,30/05/18,19.72,30/05/18,24.35,30/05/18,28.25,30/05/18,65,30/05/18,12.87,30/05/18,70.4,30/05/18,6.41,30/05/18,46.85,30/05/18,60.95,30/05/18,15.18,30/05/18,117.6,30/05/18,89.4,30/05/18,76.4,30/05/18,27.1,30/05/18,155.8,30/05/18,39.15,30/05/18,21.65,30/05/18,6.13,30/05/18,4.06,,0
31/05/18,88.55,31/05/18,82.4,31/05/18,15.42,31/05/18,75.95,31/05/18,54.55,31/05/18,196.3,31/05/18,46.91,31/05/18,126.6,31/05/18,12.04,31/05/18,80.9,31/05/18,69.05,31/05/18,44.15,31/05/18,17.8,31/05/18,7.78,31/05/18,22.25,31/05/18,11.66,31/05/18,8.05,31/05/18,0.78,31/05/18,8.05,31/05/18,47.05,31/05/18,26.25,31/05/18,399.2,31/05/18,10.66,31/05/18,69.4,31/05/18,6.49,31/05/18,13.2,31/05/18,7.92,31/05/18,70,31/05/18,59.2,31/05/18,74.7,31/05/18,20.5,31/05/18,24.55,31/05/18,28.8,31/05/18,65.5,31/05/18,13.23,31/05/18,72,31/05/18,6.5,31/05/18,46.95,31/05/18,60.55,31/05/18,15.38,31/05/18,118.1,31/05/18,91.8,31/05/18,76.9,31/05/18,28.5,31/05/18,159.6,31/05/18,39.45,31/05/18,21.9,31/05/18,6.21,31/05/18,4.1,,0
01/06/18,88.75,01/06/18,81.5,01/06/18,15.47,01/06/18,75.95,01/06/18,54.75,01/06/18,193.3,01/06/18,47.27,01/06/18,125.8,01/06/18,12.06,01/06/18,80.65,01/06/18,66.85,01/06/18,43.75,01/06/18,17.94,01/06/18,7.68,01/06/18,22.2,01/06/18,11.66,01/06/18,8,01/06/18,0.76,01/06/18,8,01/06/18,47.1,01/06/18,26.25,01/06/18,404,01/06/18,10.64,01/06/18,70.4,01/06/18,6.48,01/06/18,13.7,01/06/18,7.96,01/06/18,70.55,01/06/18,59,01/06/18,74.85,01/06/18,21,01/06/18,24.75,01/06/18,29.5,01/06/18,65.7,01/06/18,12.96,01/06/18,70.95,01/06/18,6.51,01/06/18,45,01/06/18,60.4,01/06/18,15.68,01/06/18,116.2,01/06/18,93.85,01/06/18,77.35,01/06/18,27.9,01/06/18,158,01/06/18,39,01/06/18,22.05,01/06/18,6.25,01/06/18,4.13,,0
04/06/18,89.75,04/06/18,82.2,04/06/18,15.6,04/06/18,76.6,04/06/18,54.85,04/06/18,195.7,04/06/18,47.82,04/06/18,127.2,04/06/18,12.26,04/06/18,80.4,04/06/18,66.8,04/06/18,44.1,04/06/18,18.22,04/06/18,7.82,04/06/18,23.2,04/06/18,11.94,04/06/18,8.23,04/06/18,0.74,04/06/18,8.23,04/06/18,47.9,04/06/18,27.1,04/06/18,415,04/06/18,10.84,04/06/18,72.4,04/06/18,6.47,04/06/18,13.6,04/06/18,8.15,04/06/18,71.9,04/06/18,59.55,04/06/18,76.65,04/06/18,21.4,04/06/18,25.55,04/06/18,30.55,04/06/18,66.6,04/06/18,13.16,04/06/18,71.95,04/06/18,6.62,04/06/18,45.25,04/06/18,62.2,04/06/18,16.46,04/06/18,119.3,04/06/18,94,04/06/18,78.7,04/06/18,28.25,04/06/18,157.7,04/06/18,39.4,04/06/18,22.6,04/06/18,6.34,04/06/18,4.19,,0
05/06/18,89.75,05/06/18,82.05,05/06/18,15.71,05/06/18,76.5,05/06/18,54.7,05/06/18,196.7,05/06/18,46.95,05/06/18,126.7,05/06/18,12.28,05/06/18,81.55,05/06/18,65.15,05/06/18,44.35,05/06/18,18.14,05/06/18,7.43,05/06/18,23.35,05/06/18,12.02,05/06/18,8.18,05/06/18,0.74,05/06/18,8.18,05/06/18,47.3,05/06/18,28.2,05/06/18,420,05/06/18,10.86,05/06/18,72.9,05/06/18,6.37,05/06/18,13.6,05/06/18,8.15,05/06/18,72.3,05/06/18,59.2,05/06/18,78.5,05/06/18,20.95,05/06/18,26,05/06/18,31.6,05/06/18,66.95,05/06/18,13.12,05/06/18,72.05,05/06/18,6.62,05/06/18,45.25,05/06/18,62.6,05/06/18,17,05/06/18,120.7,05/06/18,96.65,05/06/18,79.5,05/06/18,28.6,05/06/18,160.2,05/06/18,39.85,05/06/18,22.8,05/06/18,6.28,05/06/18,4.2,,0
06/06/18,90.35,06/06/18,82.2,06/06/18,15.76,06/06/18,76.5,06/06/18,55.25,06/06/18,197.7,06/06/18,46.55,06/06/18,127.8,06/06/18,12.28,06/06/18,82.45,06/06/18,65.9,06/06/18,44.6,06/06/18,18.26,06/06/18,7.9,06/06/18,23.25,06/06/18,12.06,06/06/18,8.13,06/06/18,0.74,06/06/18,8.13,06/06/18,47.25,06/06/18,28.45,06/06/18,425,06/06/18,10.84,06/06/18,72.4,06/06/18,6.56,06/06/18,13.66,06/06/18,8.14,06/06/18,72.55,06/06/18,59.55,06/06/18,78,06/06/18,21.3,06/06/18,25.65,06/06/18,31.15,06/06/18,67.25,06/06/18,13.12,06/06/18,73.1,06/06/18,6.61,06/06/18,44.95,06/06/18,62.65,06/06/18,17.22,06/06/18,131.9,06/06/18,95.2,06/06/18,79.35,06/06/18,28.8,06/06/18,168,06/06/18,39.8,06/06/18,22.8,06/06/18,6.32,06/06/18,4.19,,0
07/06/18,91.05,07/06/18,83.15,07/06/18,15.71,07/06/18,77.25,07/06/18,55.95,07/06/18,201.6,07/06/18,46.1,07/06/18,128.2,07/06/18,12.42,07/06/18,83.2,07/06/18,64.95,07/06/18,44.85,07/06/18,18.08,07/06/18,8.11,07/06/18,24.05,07/06/18,12.04,07/06/18,8.06,07/06/18,0.75,07/06/18,8.06,07/06/18,47.35,07/06/18,29,07/06/18,429.2,07/06/18,10.86,07/06/18,73.65,07/06/18,6.59,07/06/18,13.46,07/06/18,8.25,07/06/18,73.2,07/06/18,59.75,07/06/18,78.3,07/06/18,21.7,07/06/18,24.9,07/06/18,31.45,07/06/18,67.25,07/06/18,12.46,07/06/18,73.75,07/06/18,6.71,07/06/18,44.95,07/06/18,62.15,07/06/18,17.28,07/06/18,131.3,07/06/18,97.4,07/06/18,79.55,07/06/18,29.4,07/06/18,168.3,07/06/18,40.35,07/06/18,23.05,07/06/18,6.44,07/06/18,4.25,,0
08/06/18,90.05,08/06/18,81.95,08/06/18,15.48,08/06/18,76.55,08/06/18,55.45,08/06/18,200.2,08/06/18,45.95,08/06/18,126.9,08/06/18,12.1,08/06/18,83.25,08/06/18,64.4,08/06/18,44.5,08/06/18,17.98,08/06/18,7.79,08/06/18,23.6,08/06/18,11.84,08/06/18,7.88,08/06/18,0.74,08/06/18,7.88,08/06/18,46.2,08/06/18,28.8,08/06/18,415,08/06/18,10.32,08/06/18,73.3,08/06/18,6.55,08/06/18,13.2,08/06/18,8.08,08/06/18,71.5,08/06/18,59.4,08/06/18,76.75,08/06/18,20.85,08/06/18,24.4,08/06/18,31.1,08/06/18,66.3,08/06/18,12.56,08/06/18,71.95,08/06/18,6.59,08/06/18,44.75,08/06/18,60.4,08/06/18,17.24,08/06/18,127.1,08/06/18,96.45,08/06/18,78.5,08/06/18,28.7,08/06/18,168.3,08/06/18,39.95,08/06/18,22.8,08/06/18,6.32,08/06/18,4.18,,0
11/06/18,90.7,11/06/18,81.85,11/06/18,15.34,11/06/18,76.95,11/06/18,55.5,11/06/18,202.8,11/06/18,45.7,11/06/18,127.3,11/06/18,12.12,11/06/18,82.45,11/06/18,65.5,11/06/18,44.3,11/06/18,17.96,11/06/18,7.85,11/06/18,24.3,11/06/18,11.9,11/06/18,7.44,11/06/18,0.75,11/06/18,7.44,11/06/18,46.8,11/06/18,28.7,11/06/18,419,11/06/18,10.24,11/06/18,73.5,11/06/18,6.55,11/06/18,13.44,11/06/18,8.06,11/06/18,71.5,11/06/18,59.65,11/06/18,77.4,11/06/18,21,11/06/18,24.4,11/06/18,31.15,11/06/18,66.1,11/06/18,12.68,11/06/18,72.4,11/06/18,6.56,11/06/18,45.45,11/06/18,60.2,11/06/18,16.68,11/06/18,127.9,11/06/18,96.35,11/06/18,78.75,11/06/18,28.75,11/06/18,169.7,11/06/18,40.1,11/06/18,22.85,11/06/18,6.38,11/06/18,4.2,,0
12/06/18,91.55,12/06/18,81.75,12/06/18,15.2,12/06/18,76.75,12/06/18,55.8,12/06/18,202,12/06/18,45.45,12/06/18,127.3,12/06/18,12.08,12/06/18,82.75,12/06/18,66.15,12/06/18,44.55,12/06/18,17.8,12/06/18,7.86,12/06/18,24.4,12/06/18,11.86,12/06/18,7.23,12/06/18,0.74,12/06/18,7.23,12/06/18,46.7,12/06/18,29.15,12/06/18,417.4,12/06/18,10.3,12/06/18,73,12/06/18,6.53,12/06/18,13.66,12/06/18,8.06,12/06/18,71.75,12/06/18,59.5,12/06/18,79.25,12/06/18,21.3,12/06/18,25.65,12/06/18,31.55,12/06/18,66.75,12/06/18,13.32,12/06/18,71.8,12/06/18,6.55,12/06/18,45.6,12/06/18,60.5,12/06/18,16.8,12/06/18,126.8,12/06/18,98.65,12/06/18,79,12/06/18,29.8,12/06/18,173,12/06/18,40.1,12/06/18,22.9,12/06/18,6.41,12/06/18,4.19,,0
13/06/18,89.5,13/06/18,81.55,13/06/18,15,13/06/18,76.65,13/06/18,55.95,13/06/18,199.1,13/06/18,44.7,13/06/18,124.9,13/06/18,12.02,13/06/18,83.15,13/06/18,65.5,13/06/18,44.05,13/06/18,17.6,13/06/18,7.85,13/06/18,23.85,13/06/18,11.72,13/06/18,7.19,13/06/18,0.77,13/06/18,7.19,13/06/18,47.1,13/06/18,28.85,13/06/18,415.2,13/06/18,10.18,13/06/18,71.05,13/06/18,6.27,13/06/18,13.38,13/06/18,7.96,13/06/18,70.85,13/06/18,59.35,13/06/18,77.5,13/06/18,21.05,13/06/18,24.95,13/06/18,30.05,13/06/18,66.2,13/06/18,12.94,13/06/18,71.15,13/06/18,6.44,13/06/18,45,13/06/18,60,13/06/18,16.42,13/06/18,121.6,13/06/18,98.65,13/06/18,78.55,13/06/18,29.3,13/06/18,168.6,13/06/18,39.85,13/06/18,22.35,13/06/18,6.34,13/06/18,4.13,,0
14/06/18,88.3,14/06/18,81.25,14/06/18,14.86,14/06/18,76.4,14/06/18,55.3,14/06/18,197.9,14/06/18,44.05,14/06/18,123.2,14/06/18,11.86,14/06/18,83,14/06/18,64.85,14/06/18,43.6,14/06/18,17.3,14/06/18,7.73,14/06/18,23.45,14/06/18,11.62,14/06/18,6.96,14/06/18,0.75,14/06/18,6.96,14/06/18,47.25,14/06/18,28.5,14/06/18,412,14/06/18,10.1,14/06/18,71.4,14/06/18,6.12,14/06/18,13.08,14/06/18,7.87,14/06/18,70.45,14/06/18,59.1,14/06/18,78,14/06/18,21.15,14/06/18,24.6,14/06/18,28.95,14/06/18,65.65,14/06/18,12.88,14/06/18,70.15,14/06/18,6.38,14/06/18,45.25,14/06/18,59.45,14/06/18,16.14,14/06/18,119.4,14/06/18,97.6,14/06/18,79.05,14/06/18,27.9,14/06/18,165.7,14/06/18,39.8,14/06/18,22.25,14/06/18,6.34,14/06/18,4.11,,0
15/06/18,88.5,15/06/18,81.5,15/06/18,14.9,15/06/18,76.35,15/06/18,55.4,15/06/18,198.3,15/06/18,44.2,15/06/18,123.3,15/06/18,11.7,15/06/18,83.25,15/06/18,64.35,15/06/18,43.3,15/06/18,17.02,15/06/18,7.62,15/06/18,23.2,15/06/18,11.6,15/06/18,7.04,15/06/18,0.76,15/06/18,7.04,15/06/18,46.45,15/06/18,28.65,15/06/18,410,15/06/18,10.08,15/06/18,71.55,15/06/18,6.04,15/06/18,12.94,15/06/18,7.79,15/06/18,70.25,15/06/18,58.5,15/06/18,77.55,15/06/18,21.2,15/06/18,24.05,15/06/18,29,15/06/18,65.65,15/06/18,12.7,15/06/18,69.6,15/06/18,6.33,15/06/18,44.85,15/06/18,60.8,15/06/18,16.2,15/06/18,120.3,15/06/18,99.5,15/06/18,79.25,15/06/18,27.5,15/06/18,164,15/06/18,39.45,15/06/18,21.95,15/06/18,6.3,15/06/18,4.1,,0
19/06/18,86.35,19/06/18,80.05,19/06/18,14.64,19/06/18,74.6,19/06/18,54.7,19/06/18,195,19/06/18,43.1,19/06/18,121.5,19/06/18,11.38,19/06/18,84,19/06/18,62.1,19/06/18,42.2,19/06/18,16.72,19/06/18,7.1,19/06/18,22,19/06/18,11.14,19/06/18,6.64,19/06/18,0.74,19/06/18,6.64,19/06/18,44.7,19/06/18,27.4,19/06/18,396.8,19/06/18,9.88,19/06/18,70.95,19/06/18,5.83,19/06/18,12.54,19/06/18,7.55,19/06/18,69.25,19/06/18,57.4,19/06/18,74.9,19/06/18,20.3,19/06/18,23.4,19/06/18,28.25,19/06/18,64.15,19/06/18,12.24,19/06/18,67.4,19/06/18,6.14,19/06/18,43.3,19/06/18,58.6,19/06/18,15.64,19/06/18,116.3,19/06/18,95.7,19/06/18,77.1,19/06/18,26.8,19/06/18,155.3,19/06/18,38.7,19/06/18,21.35,19/06/18,6.16,19/06/18,3.96,,0
20/06/18,86.1,20/06/18,80.8,20/06/18,14.9,20/06/18,75.2,20/06/18,54.95,20/06/18,194.4,20/06/18,43.3,20/06/18,122.3,20/06/18,11.48,20/06/18,85.55,20/06/18,63.55,20/06/18,42.2,20/06/18,16.74,20/06/18,7.37,20/06/18,22.45,20/06/18,11.16,20/06/18,6.55,20/06/18,0.73,20/06/18,6.55,20/06/18,44.15,20/06/18,27.35,20/06/18,400.2,20/06/18,9.84,20/06/18,70.75,20/06/18,5.85,20/06/18,12.86,20/06/18,7.53,20/06/18,69.4,20/06/18,57.6,20/06/18,76.5,20/06/18,20.45,20/06/18,23.8,20/06/18,28.05,20/06/18,64.8,20/06/18,12.56,20/06/18,69.05,20/06/18,6.13,20/06/18,43.9,20/06/18,60.7,20/06/18,15.74,20/06/18,117.2,20/06/18,96.55,20/06/18,76.8,20/06/18,27.8,20/06/18,157.1,20/06/18,38.55,20/06/18,21.4,20/06/18,6.23,20/06/18,3.97,,0
21/06/18,84.75,21/06/18,80.05,21/06/18,14.84,21/06/18,74.4,21/06/18,54.3,21/06/18,193.7,21/06/18,42.45,21/06/18,121.3,21/06/18,11.36,21/06/18,85.95,21/06/18,63.1,21/06/18,42.1,21/06/18,16.78,21/06/18,7.37,21/06/18,21.9,21/06/18,10.94,21/06/18,6.4,21/06/18,0.75,21/06/18,6.4,21/06/18,43.6,21/06/18,26.9,21/06/18,396.8,21/06/18,9.68,21/06/18,69.45,21/06/18,5.77,21/06/18,12.44,21/06/18,7.42,21/06/18,68.55,21/06/18,57.35,21/06/18,76.1,21/06/18,20.55,21/06/18,23.75,21/06/18,27.6,21/06/18,64.6,21/06/18,12.46,21/06/18,67.65,21/06/18,6.06,21/06/18,43.25,21/06/18,60,21/06/18,15.52,21/06/18,115.4,21/06/18,95.7,21/06/18,76.1,21/06/18,27.7,21/06/18,143,21/06/18,38.25,21/06/18,21,21/06/18,6.17,21/06/18,3.92,,0
22/06/18,84.8,22/06/18,80.2,22/06/18,14.94,22/06/18,74.4,22/06/18,54.6,22/06/18,194.7,22/06/18,42.7,22/06/18,121.9,22/06/18,11.3,22/06/18,85.4,22/06/18,63.7,22/06/18,43.45,22/06/18,16.62,22/06/18,7.42,22/06/18,21.7,22/06/18,11.1,22/06/18,6.43,22/06/18,0.74,22/06/18,6.43,22/06/18,44.05,22/06/18,26.85,22/06/18,397.4,22/06/18,9.79,22/06/18,70,22/06/18,5.71,22/06/18,12.34,22/06/18,7.38,22/06/18,68.7,22/06/18,57.45,22/06/18,78.55,22/06/18,20.8,22/06/18,23.65,22/06/18,27.55,22/06/18,64.45,22/06/18,12.22,22/06/18,68.6,22/06/18,6.03,22/06/18,43.95,22/06/18,59.5,22/06/18,15.64,22/06/18,115.8,22/06/18,96.9,22/06/18,75.65,22/06/18,28,22/06/18,145.9,22/06/18,38.4,22/06/18,20.85,22/06/18,6.16,22/06/18,3.9,,0
25/06/18,83.95,25/06/18,80.2,25/06/18,15.18,25/06/18,73.75,25/06/18,54.7,25/06/18,194.5,25/06/18,42.3,25/06/18,120.4,25/06/18,11.12,25/06/18,84.6,25/06/18,61.3,25/06/18,43.25,25/06/18,16.54,25/06/18,7.24,25/06/18,21.3,25/06/18,10.9,25/06/18,6.19,25/06/18,0.73,25/06/18,6.19,25/06/18,43.25,25/06/18,25.95,25/06/18,388.8,25/06/18,9.69,25/06/18,70.55,25/06/18,5.73,25/06/18,12.64,25/06/18,7.31,25/06/18,68.65,25/06/18,58.1,25/06/18,77.7,25/06/18,20.7,25/06/18,23.15,25/06/18,26.5,25/06/18,63.4,25/06/18,11.76,25/06/18,67.2,25/06/18,5.97,25/06/18,42.35,25/06/18,57.55,25/06/18,14.74,25/06/18,113.6,25/06/18,97.2,25/06/18,74.5,25/06/18,27.65,25/06/18,138.7,25/06/18,38.35,25/06/18,20.55,25/06/18,6.12,25/06/18,3.87,,0
26/06/18,83.5,26/06/18,82.8,26/06/18,15.26,26/06/18,73.5,26/06/18,55.4,26/06/18,196.4,26/06/18,42.4,26/06/18,119.8,26/06/18,11.08,26/06/18,83.55,26/06/18,60.55,26/06/18,43.35,26/06/18,16.3,26/06/18,7.15,26/06/18,20.85,26/06/18,10.92,26/06/18,6.12,26/06/18,0.73,26/06/18,6.12,26/06/18,43.65,26/06/18,25.75,26/06/18,386,26/06/18,9.63,26/06/18,71.25,26/06/18,5.7,26/06/18,12.58,26/06/18,7.3,26/06/18,69.5,26/06/18,58.1,26/06/18,77.35,26/06/18,20.3,26/06/18,23.55,26/06/18,26.3,26/06/18,63.9,26/06/18,12.18,26/06/18,67.65,26/06/18,5.92,26/06/18,41.85,26/06/18,58.15,26/06/18,13.76,26/06/18,109.5,26/06/18,96.05,26/06/18,73.4,26/06/18,27.5,26/06/18,142.6,26/06/18,38.6,26/06/18,20.4,26/06/18,6.05,26/06/18,3.86,,0
27/06/18,82.65,27/06/18,83.45,27/06/18,15.14,27/06/18,72.5,27/06/18,54.25,27/06/18,196.4,27/06/18,42.1,27/06/18,119,27/06/18,10.94,27/06/18,83.75,27/06/18,59.7,27/06/18,43,27/06/18,16.24,27/06/18,6.87,27/06/18,19.78,27/06/18,10.84,27/06/18,6.04,27/06/18,0.73,27/06/18,6.04,27/06/18,43.1,27/06/18,24.8,27/06/18,377.4,27/06/18,9.73,27/06/18,70.5,27/06/18,5.72,27/06/18,12.98,27/06/18,7.12,27/06/18,68.8,27/06/18,57.5,27/06/18,76,27/06/18,19.64,27/06/18,22.3,27/06/18,25.1,27/06/18,62.9,27/06/18,11.38,27/06/18,66.2,27/06/18,5.78,27/06/18,41.2,27/06/18,56.5,27/06/18,12.74,27/06/18,101.5,27/06/18,96.75,27/06/18,71.8,27/06/18,26.1,27/06/18,137.1,27/06/18,38,27/06/18,20.1,27/06/18,5.92,27/06/18,3.79,,0
28/06/18,82.9,28/06/18,84.55,28/06/18,15.08,28/06/18,72.9,28/06/18,54.9,28/06/18,196.5,28/06/18,41.9,28/06/18,118.6,28/06/18,10.94,28/06/18,84.25,28/06/18,59.1,28/06/18,43.5,28/06/18,16.1,28/06/18,6.91,28/06/18,19.88,28/06/18,10.88,28/06/18,6.25,28/06/18,0.73,28/06/18,6.25,28/06/18,41.8,28/06/18,24.65,28/06/18,379,28/06/18,9.81,28/06/18,71,28/06/18,5.86,28/06/18,13.48,28/06/18,7.08,28/06/18,69.15,28/06/18,57.85,28/06/18,75.9,28/06/18,18.44,28/06/18,22.55,28/06/18,25.1,28/06/18,62.6,28/06/18,11.3,28/06/18,68.1,28/06/18,5.74,28/06/18,40.85,28/06/18,56.5,28/06/18,12.4,28/06/18,103.8,28/06/18,94.3,28/06/18,71.25,28/06/18,25.85,28/06/18,139.1,28/06/18,38.15,28/06/18,19.98,28/06/18,5.93,28/06/18,3.83,,0
29/06/18,83.2,29/06/18,84.5,29/06/18,15.02,29/06/18,73.6,29/06/18,54.85,29/06/18,196.2,29/06/18,41.5,29/06/18,118.4,29/06/18,11.04,29/06/18,83.1,29/06/18,60.75,29/06/18,43.4,29/06/18,16.18,29/06/18,6.98,29/06/18,20.35,29/06/18,11.06,29/06/18,6.39,29/06/18,0.76,29/06/18,6.39,29/06/18,43.75,29/06/18,25.85,29/06/18,393.8,29/06/18,9.8,29/06/18,71.65,29/06/18,5.97,29/06/18,13.54,29/06/18,7.25,29/06/18,69.7,29/06/18,58.15,29/06/18,75.5,29/06/18,18.62,29/06/18,23.7,29/06/18,26.45,29/06/18,62.3,29/06/18,12.04,29/06/18,68.6,29/06/18,5.87,29/06/18,41.95,29/06/18,55.85,29/06/18,13.8,29/06/18,110.5,29/06/18,96.85,29/06/18,72.2,29/06/18,26.6,29/06/18,146,29/06/18,36.95,29/06/18,20.25,29/06/18,6.01,29/06/18,3.89,,0
